ActualElapsedTime,Origin,Dest,Distance,Cancelled
79,MCI,ORD,403,0
94,ATL,ORF,516,0
113,PHX,SFO,651,0
74,DTW,ALB,488,0
106,STL,DFW,551,0
53,CVG,TYS,226,0
37,CLE,PIT,105,0
232,LAX,ATL,1946,0
90,STL,MSP,449,0
100,CLT,ORD,599,0
NA,DEN,MDW,895,1
147,ORD,TPA,1012,0
303,SFO,HNL,2398,0
71,BUR,SJC,296,0
93,DEN,DSM,589,0
37,CLT,RDU,130,0
87,DFW,MCI,460,0
52,CID,STL,228,0
86,AUS,ELP,528,0
43,BTR,MOB,174,0
62,LAS,PHX,256,0
202,SFO,ORD,1846,0
276,DAY,LAX,1925,0
58,SYR,DCA,298,0
51,FLL,TPA,197,0
124,PSC,SFO,620,0
89,TPA,CLT,508,0
232,EWR,DEN,1605,0
55,PHX,LAS,256,0
184,PDX,DEN,992,0
65,MSY,HOU,303,0
90,DEN,OKC,495,0
244,MEM,LAX,1619,0
74,PHL,BOS,280,0
111,ABQ,LAX,677,0
81,SLC,LAS,368,0
46,HOU,DAL,239,0
144,MIA,BWI,946,0
43,SAT,HOU,192,0
52,ATL,MGM,147,0
128,ATL,MCI,692,0
225,LAX,ORD,1745,0
101,ATL,DTW,594,0
55,LGA,BUF,292,0
156,DFW,PHX,868,0
63,PHX,LAS,256,0
66,MIA,TPA,204,0
229,SFO,STL,1736,0
90,SJC,PDX,569,0
83,DFW,STL,551,0
68,LGA,PIT,335,0
114,PIT,MSP,726,0
154,DEN,CMH,1155,0
93,BWI,SYR,273,0
35,TPA,RSW,110,0
60,EWR,ROC,246,0
41,CLE,PIT,105,0
156,DEN,ATL,1199,0
117,ATL,IAH,689,0
90,ATL,DTW,594,0
150,FLL,PHL,992,0
80,LEX,ORD,323,0
225,MSP,SFO,1589,0
133,DFW,TPA,929,0
156,STL,MCO,880,0
46,AVL,CLT,92,0
73,SJC,LAX,308,0
181,ORD,SLC,1249,0
71,OMA,ORD,416,0
83,CRP,DFW,354,0
83,DTW,BWI,408,0
248,LGA,IAH,1416,0
74,HOU,MAF,441,0
105,MSP,CLE,622,0
59,PIT,GSO,304,0
51,OKC,DFW,175,0
173,FLL,LGA,1076,0
155,PDX,DEN,992,0
188,IAH,ONT,1334,0
31,TYS,TRI,100,0
109,CVG,MSP,596,0
228,PHL,DFW,1302,0
53,ACV,SFO,250,0
152,PIT,FLL,994,0
121,BOS,DAY,709,0
164,MIA,ORD,1197,0
32,TUL,OKC,111,0
136,MSP,DFW,852,0
163,DFW,SLC,988,0
220,BUR,STL,1584,0
65,SJC,LAX,308,0
263,ORD,SMF,1781,0
45,AUS,DAL,189,0
174,DFW,SAN,1171,0
89,DEN,MCI,533,0
250,EWR,DEN,1605,0
151,MIA,JFK,1090,0
45,LAN,DAY,200,0
63,DFW,LIT,304,0
76,LGA,RIC,292,0
105,ORD,SYR,607,0
NA,LAX,PHX,370,1
119,STL,DEN,770,0
163,JFK,MCO,944,0
66,HOU,DFW,247,0
49,DAY,PIT,215,0
92,ONT,SFO,363,0
158,IAH,PHX,1009,0
100,ORH,EWR,161,0
57,IAH,DFW,224,0
51,MCO,MIA,193,0
120,MCO,IND,828,0
67,BUR,SJC,296,0
59,PHX,ABQ,328,0
69,ORD,CVG,264,0
40,MEM,BHM,211,0
87,PVD,EWR,160,0
74,ORD,IND,177,0
43,DFW,OKC,175,0
124,DFW,IND,762,0
141,OMA,SLC,839,0
69,SJC,SNA,342,0
83,CLE,BOS,563,0
43,ORF,PHL,211,0
66,SFO,LAX,337,0
56,OKC,DFW,175,0
135,EWR,ORD,719,0
61,ATL,BNA,214,0
63,SJC,LAX,308,0
80,ABQ,LAS,487,0
80,DTW,ALB,488,0
118,DFW,MSP,852,0
167,MSY,BOS,1367,0
60,EWR,BOS,200,0
18,ELM,ITH,32,0
57,BGR,BOS,201,0
106,BWI,ORD,622,0
70,BOS,LGA,185,0
80,BNA,MSY,471,0
80,MCO,CLT,468,0
59,MSY,BHM,321,0
224,SAT,EWR,1569,0
80,STL,LEX,316,0
150,MCI,BOS,1256,0
65,ATL,DAB,366,0
66,LAX,OAK,337,0
64,SYR,BWI,273,0
60,BHM,MSY,321,0
159,MCI,EWR,1092,0
168,IAH,IAD,1190,0
77,PVD,DCA,357,0
50,BTV,LGA,258,0
71,PIA,STL,137,0
264,SFO,DTW,2079,0
105,PIT,JFK,340,0
139,MCO,CLE,895,0
75,DCA,JFK,213,0
54,DAY,DTW,166,0
198,PIT,SAT,1277,0
97,LAS,DEN,629,0
28,CLT,GSO,83,0
41,SEA,BLI,94,0
73,BDL,PIT,406,0
158,CLT,DFW,936,0
90,DEN,MCI,533,0
47,CMI,DAY,216,0
145,BUR,SEA,937,0
65,SFO,LAX,337,0
28,SDF,LEX,63,0
79,STL,ATL,483,0
50,FWA,ORD,157,0
67,ONT,SFO,363,0
138,MLB,JFK,948,0
279,HNL,SFO,2398,0
92,ATL,STL,483,0
63,DTW,ORD,235,0
132,MSY,ORD,837,0
54,DTW,ERI,163,0
78,DTW,HPN,505,0
107,ORD,ORF,717,0
68,MDW,MCI,405,0
42,JAX,TPA,180,0
112,ABQ,MCI,718,0
62,SFO,BUR,326,0
55,MIA,TPA,204,0
222,LGB,ORD,1735,0
95,RNO,SEA,564,0
137,FLL,CVG,932,0
114,MCO,IND,828,0
70,EWR,DCA,199,0
147,ATL,DFW,732,0
63,BDL,BWI,283,0
46,SIT,KTN,NA,0
66,MIA,GNV,295,0
69,RNO,SLC,422,0
279,ORD,SFO,1846,0
67,STL,DAY,338,0
63,DSM,ORD,299,0
82,DEN,DSM,589,0
194,DFW,SNA,1205,0
60,ABE,PIT,253,0
244,MSY,LAX,1671,0
90,MCO,CLT,468,0
57,BWI,RDU,255,0
55,DAL,AUS,189,0
72,CLT,ORF,290,0
172,DFW,PHX,868,0
73,DFW,JAN,408,0
147,MKE,DEN,895,0
87,MSY,MIA,674,0
50,LAX,SAN,109,0
142,LGA,ORD,733,0
70,IAH,MSY,305,0
49,MSN,MSP,228,0
31,SJU,STT,68,0
165,SJU,MIA,1045,0
181,IAD,DFW,1172,0
64,PHL,GSO,365,0
98,ORD,LGA,733,0
242,BDL,SJU,1666,0
34,CLT,AVL,92,0
90,MCI,DFW,460,0
61,ATL,CHS,259,0
52,RDU,CLT,130,0
48,HOU,DAL,239,0
42,DAY,AZO,176,0
114,SLC,BUR,574,0
52,DFW,TUL,237,0
45,CLT,ILM,185,0
60,PHX,ELP,347,0
85,DTW,EWR,487,0
70,ORF,EWR,284,0
70,RNO,LAS,345,0
93,PIT,GRR,319,0
83,PIT,TYS,382,0
51,PHX,LAS,256,0
48,DSM,MSP,232,0
73,DTW,CVG,229,0
120,SJC,SEA,697,0
265,ORD,LAX,1745,0
160,BNA,BOS,943,0
72,FAT,SLC,501,0
173,GSO,DFW,999,0
46,GRR,ORD,137,0
132,PHL,STL,813,0
65,ATL,MCO,403,0
128,DEN,SAN,853,0
253,ORD,ONT,1700,0
38,LNK,FOE,143,0
57,CLE,IND,261,0
71,SYR,BOS,264,0
101,DEN,TUL,541,0
103,ATL,ORD,606,0
113,ABE,ATL,692,0
77,DAY,ATL,432,0
84,ATL,CMH,446,0
81,PHX,LAX,370,0
100,LGA,CLE,418,0
110,LGA,GSO,461,0
139,AUS,ORD,978,0
124,LGA,ATL,761,0
121,ORD,HPN,738,0
79,DFW,HOU,247,0
183,DTW,HOU,1093,0
74,CLT,PHL,448,0
82,TUL,HOU,453,0
101,SLC,SMF,532,0
73,EWR,BOS,200,0
137,OKC,PHX,833,0
21,BTM,BZN,65,0
70,SNA,SJC,342,0
69,DEN,ABQ,349,0
82,CMH,EWR,462,0
45,RDU,CLT,130,0
64,IAH,DFW,224,0
91,ATL,TPA,406,0
NA,BWI,STL,737,1
29,SFO,MRY,77,0
122,DFW,CLT,936,0
83,ATL,MCO,403,0
89,RIC,ATL,481,0
46,MCI,STL,237,0
70,GJT,PHX,438,0
76,LGA,IAD,229,0
121,RSW,MEM,763,0
35,MIA,PBI,62,0
83,ATL,MCO,403,0
127,PIT,MCO,834,0
142,FLL,JFK,1069,0
76,BOS,BWI,370,0
153,DFW,PHX,868,0
56,DEN,CPR,230,0
57,BHM,MEM,211,0
53,GEG,SEA,224,0
102,MIA,ATL,595,0
95,SNA,SLC,588,0
119,EWR,ORD,719,0
24,LYH,CHO,70,0
137,LAX,SEA,954,0
111,DFW,DAY,861,0
277,SFO,EWR,2565,0
37,PBI,MCO,142,0
62,CLE,DCA,310,0
289,LAX,MIA,2342,0
87,SFO,LAX,337,0
111,ATL,ORD,606,0
71,RNO,SFO,192,0
258,CVG,LAX,1900,0
98,LAX,ABQ,677,0
247,MEM,LAX,1619,0
100,JAX,IAD,631,0
241,LGA,DEN,1619,0
82,EWR,IAD,213,0
60,ORD,IND,177,0
46,LAS,ONT,197,0
53,BHM,ATL,134,0
29,BDL,PVD,66,0
53,IND,DTW,231,0
83,BDL,PIT,406,0
122,PVD,DTW,614,0
112,ORD,EWR,719,0
56,LGA,BOS,185,0
NA,ELM,BGM,48,1
97,MSP,MCI,393,0
72,CLT,SDF,336,0
37,CLT,FAY,118,0
42,SHV,IAH,192,0
78,DTW,EWR,487,0
45,ELP,MAF,246,0
75,PHX,LAX,370,0
101,EWR,RDU,416,0
64,CLE,DCA,310,0
148,CLE,MCO,895,0
323,EWR,LAX,2454,0
51,PIT,DCA,205,0
61,ATL,CHS,259,0
327,SFO,HNL,2398,0
150,ABQ,SFO,896,0
47,CLT,ISO,188,0
54,BWI,ISO,271,0
86,ATL,RSW,515,0
69,EWR,DCA,199,0
80,ABQ,TUL,608,0
78,SMF,SNA,404,0
106,ORD,PHL,678,0
152,LAX,DEN,862,0
NA,ATL,BWI,576,1
190,DTW,DEN,1123,0
44,JFK,BDL,106,0
56,LIT,DAL,296,0
162,EWR,PBI,1024,0
144,ORD,BOS,867,0
71,ABQ,DEN,349,0
78,CVG,BHM,396,0
36,GSP,CLT,75,0
70,LAX,OAK,337,0
77,DTW,PHL,453,0
93,HOU,BNA,670,0
37,RST,MSP,76,0
139,DEN,HOU,883,0
52,CPR,SLC,320,0
48,TLH,TPA,200,0
132,MSY,PIT,918,0
222,MSP,TPA,1307,0
58,LEX,PIT,289,0
62,BDL,PHL,196,0
146,MCO,BOS,1121,0
60,LAS,LAX,236,0
35,MLB,DAB,78,0
48,PDX,SEA,129,0
52,SHV,MEM,285,0
169,ALB,ATL,852,0
302,DAY,SFO,2051,0
32,SPN,GUM,129,0
93,DFW,STL,551,0
53,DAL,SAT,248,0
74,BUR,OAK,325,0
211,PHL,IAH,1324,0
179,ATL,DEN,1199,0
107,MCI,ATL,692,0
135,DEN,SMF,910,0
58,STL,MCI,237,0
78,MSY,ATL,425,0
40,PDX,SEA,129,0
112,MEM,GRR,591,0
64,GRB,MSP,252,0
44,TPA,MIA,204,0
31,RDU,GSO,67,0
107,DCA,BNA,562,0
236,DFW,SFO,1464,0
72,RNO,SFO,192,0
47,ATL,SAV,215,0
157,DEN,OAK,957,0
172,LAX,AUS,1242,0
75,ORD,PIT,412,0
64,STL,DSM,260,0
230,ATL,SLC,1589,0
69,CLE,IAD,288,0
108,BNA,PHL,675,0
80,LAX,SJC,308,0
176,SEA,MSP,1399,0
263,IND,LAX,1814,0
54,CLT,ORF,290,0
136,LAS,DFW,1055,0
72,BNA,CLE,448,0
37,ONT,PSP,65,0
65,LGA,BOS,185,0
72,IAH,MOB,427,0
81,PIT,BDL,406,0
144,LGA,MCO,950,0
83,SNA,SMF,404,0
168,LAX,DFW,1235,0
53,DTW,CAK,133,0
67,JAX,ATL,270,0
102,DFW,ELP,551,0
110,PHX,OAK,646,0
60,TYS,CLT,177,0
49,TUL,DFW,237,0
37,DTW,CLE,95,0
59,CPR,BIS,387,0
29,SDF,CVG,83,0
122,DAL,ABQ,580,0
86,SFO,PDX,550,0
229,OAK,ORD,1835,0
128,LAX,DEN,862,0
36,FAT,RNO,188,0
122,TPA,DAY,828,0
82,MAF,IAH,429,0
111,LAX,SLC,590,0
54,DTW,MKE,238,0
NA,EWR,DCA,199,1
70,MSP,AZO,426,0
89,ORD,MEM,491,0
138,ATL,BOS,946,0
163,IAD,MIA,921,0
NA,PHX,ORD,1440,1
45,ORF,RDU,160,0
64,SFO,BUR,326,0
89,CLT,TLH,386,0
55,EWR,ORF,284,0
83,ELP,AUS,528,0
60,DTW,CVG,229,0
72,BUR,SFO,326,0
310,HNL,LAX,2556,0
113,SFO,SEA,679,0
205,DEN,EWR,1605,0
37,AUS,SAT,66,0
38,PIT,CLE,105,0
145,PBI,STL,1023,0
101,ATL,PIT,526,0
92,ELP,DFW,551,0
250,ORD,SAN,1723,0
64,SDF,ORD,286,0
56,ABQ,TUS,321,0
95,BWI,DTW,408,0
81,ORD,CVG,264,0
89,DTW,PHL,453,0
163,SLC,STL,1156,0
87,DTW,PHL,453,0
51,DTW,ORD,235,0
75,GPT,MEM,324,0
41,DAL,AUS,189,0
74,ORD,STL,258,0
135,LNK,PHX,983,0
33,ISP,BDL,82,0
52,MCI,STL,237,0
70,DCA,CLT,331,0
140,MSP,PHL,980,0
91,SNA,SFO,372,0
23,SYR,ITH,46,0
83,BOS,PHL,280,0
78,TUL,HOU,453,0
37,PHX,TUS,110,0
95,ORD,MDT,594,0
113,DCA,ORD,612,0
145,IAD,PBI,859,0
145,SAN,DFW,1171,0
63,DAL,AMA,324,0
175,JFK,MIA,1090,0
73,CLT,IND,428,0
240,LAX,IAH,1379,0
79,RDU,ATL,356,0
59,ORD,DTW,235,0
33,COS,DEN,72,0
142,MCO,BOS,1121,0
283,SFO,CLT,2296,0
101,LAX,SLC,590,0
173,DFW,EWR,1372,0
46,MCO,MIA,193,0
51,LAS,PHX,256,0
117,SEA,SJC,697,0
230,DTW,PHX,1671,0
42,MEM,LIT,129,0
139,IAH,MCO,853,0
112,DEN,OMA,472,0
58,PHX,LAS,256,0
37,FLL,PBI,42,0
169,IAH,DEN,861,0
90,STL,LIT,296,0
60,DCA,PVD,357,0
62,CLE,IAD,288,0
132,ATL,BOS,946,0
97,ATL,DTW,594,0
65,SFO,MFR,329,0
90,ATL,PBI,545,0
63,PIT,DTW,201,0
61,LBB,DFW,282,0
112,FLL,RDU,680,0
81,MCI,MSP,393,0
124,ATL,DFW,732,0
40,RDU,ORF,160,0
119,PHX,SFO,651,0
151,MSP,IAH,1034,0
238,LAX,ORD,1745,0
36,LBB,AMA,108,0
272,ORD,LAX,1745,0
145,LAX,SEA,954,0
97,ORD,MEM,491,0
90,HPN,DTW,505,0
154,SAT,PIT,1277,0
118,SLC,SEA,689,0
80,IAD,BDL,326,0
43,AVP,PHL,105,0
67,GSO,BWI,278,0
86,ONT,SLC,558,0
NA,MSP,ORD,334,1
78,ORD,DTW,235,0
65,ORD,DAY,240,0
73,BWI,EWR,169,0
115,STL,BWI,737,0
60,DSM,ORD,299,0
61,SAN,PHX,304,0
NA,DFW,IAH,224,1
182,PHX,ORD,1440,0
279,LAX,IAD,2288,0
108,EWR,DAY,533,0
40,TYS,ATL,152,0
70,CLE,LGA,418,0
60,DAL,AMA,324,0
46,CAK,DAY,162,0
137,DAY,JFK,554,0
31,TUL,OKC,111,0
45,BUF,CLE,192,0
316,LAX,HNL,2556,0
113,IAH,ATL,689,0
166,ORD,DEN,888,0
75,DAY,CLT,370,0
55,AUS,MAF,294,0
247,SFO,IND,1944,0
140,DCA,TPA,814,0
64,SAN,PHX,304,0
37,BOS,PWM,95,0
76,SNA,SJC,342,0
74,MEM,MSY,349,0
43,ISP,SYR,222,0
67,BHM,CLT,351,0
203,DEN,IAD,1452,0
148,BDL,ORD,783,0
58,ROC,EWR,246,0
125,IAH,DFW,224,0
75,BTR,DFW,383,0
71,BDL,IAD,326,0
NA,PHX,ELP,347,1
33,OAK,SFO,11,0
49,DAY,GRR,217,0
129,DFW,MCO,984,0
67,OAK,LAX,337,0
130,DFW,DEN,641,0
114,ORD,ALB,723,0
116,DFW,ORD,802,0
254,SFO,ORD,1846,0
68,BOS,LGA,185,0
54,MAF,DAL,319,0
157,DFW,PIT,1068,0
40,PIT,CRW,164,0
97,DEN,DFW,641,0
NA,BOS,LGA,185,1
113,DSM,DEN,589,0
106,MSP,DEN,680,0
54,LAS,GCN,169,0
71,ORD,CAK,344,0
98,PDX,OAK,543,0
75,SFO,LAX,337,0
35,BLI,SEA,94,0
33,PHX,TUS,110,0
76,LGA,BOS,185,0
149,FLL,BOS,1237,0
181,SAT,PIT,1277,0
98,BOS,DCA,399,0
63,BUR,RNO,374,0
62,BOS,EWR,200,0
151,DEN,CLE,1201,0
82,ORD,BUF,473,0
72,IAH,OKC,395,0
79,DFW,MEM,432,0
51,LAS,SAN,258,0
92,PHL,DTW,453,0
128,MSP,PHL,980,0
152,DFW,PHX,868,0
NA,SFO,RDD,199,0
92,LAX,SFO,337,0
111,BNA,HOU,670,0
74,CRW,LGA,444,0
73,CLT,PHL,448,0
98,SFO,SEA,679,0
172,LAX,DFW,1235,0
222,JFK,HOU,1428,0
55,DFW,SAT,247,0
84,IAD,BOS,413,0
246,SEA,DTW,1927,0
118,AUS,DEN,775,0
55,LAS,BUR,223,0
75,DCA,CLE,310,0
122,STL,IAH,668,0
96,SLC,SFO,599,0
282,DFW,SJU,2165,0
163,MDW,DEN,895,0
101,DCA,ATL,547,0
45,AUS,HOU,148,0
132,PBI,PIT,952,0
134,LGA,ORD,733,0
154,DEN,PDX,992,0
176,LAX,DFW,1235,0
244,ORD,LAX,1745,0
67,BNA,LIT,327,0
81,MEM,SDF,320,0
49,ATL,JAX,270,0
85,OKC,STL,462,0
167,DAY,DEN,1084,0
165,MSP,JFK,1028,0
47,GSP,RDU,205,0
223,MDW,LAS,1521,0
59,SFO,ACV,250,0
96,ATL,BWI,576,0
196,SJU,ATL,1547,0
133,EWR,BNA,748,0
53,IAH,DFW,224,0
53,SEA,PDX,129,0
32,MLB,DAB,78,0
65,TPA,MIA,204,0
75,MIA,MCO,193,0
193,ORD,SAT,1041,0
38,CLT,GSO,83,0
75,CLT,PHL,448,0
225,LGA,MIA,1097,0
64,GEG,SEA,224,0
91,ICT,IAH,542,0
72,SDF,RIC,463,0
136,DFW,CLT,936,0
160,PBI,EWR,1024,0
147,DCA,MEM,762,0
NA,STL,MCI,237,1
64,ATL,CLT,227,0
165,SAT,ORD,1041,0
129,DCA,MEM,762,0
83,BOS,BWI,370,0
26,BHM,HSV,74,0
224,SMF,ORD,1781,0
214,SJU,PHL,1576,0
200,PHL,MEM,874,0
86,DTW,ATW,297,0
67,ROC,BOS,343,0
44,MCO,MIA,193,0
80,EWR,RDU,416,0
116,CLT,ORD,599,0
214,IAH,LAX,1379,0
83,JFK,IAD,228,0
59,YUM,LAS,238,0
74,ORD,PIT,412,0
88,PWM,EWR,284,0
206,MSP,ATL,906,0
71,STL,TUL,351,0
150,DTW,TPA,983,0
29,CLT,GSO,83,0
133,PVD,ORD,849,0
56,ERI,PIT,109,0
120,STL,DEN,770,0
128,ATL,DFW,732,0
70,ELP,SAT,496,0
102,ORD,ATL,606,0
80,RNO,LAX,390,0
118,CLT,ORD,599,0
147,DEN,EUG,997,0
45,ATL,HSV,151,0
49,AUS,HOU,148,0
100,DTW,MSP,528,0
76,BOS,PHL,280,0
44,PDX,SEA,129,0
55,LAS,LAX,236,0
36,MLB,DAB,78,0
86,EWR,PIT,319,0
36,ICT,MCI,186,0
141,PHL,MCO,861,0
123,SEA,LAX,954,0
157,FLL,PHL,992,0
59,HOU,MSY,303,0
180,LAS,MSP,1300,0
95,LGA,PIT,335,0
45,LIT,MEM,129,0
53,OKC,DFW,175,0
200,DEN,EWR,1605,0
NA,IAD,DEN,1452,1
63,SFO,LAX,337,0
50,MCI,TUL,223,0
65,BUF,DTW,240,0
80,MSP,MDW,349,0
141,MSY,IAD,954,0
71,ICT,STL,392,0
110,BNA,PIT,462,0
80,ICT,MEM,453,0
33,EYW,MIA,126,0
83,PBI,IAD,859,0
45,RDU,CLT,130,0
104,PHX,DEN,602,0
97,ORD,MSP,334,0
69,GNV,ATL,300,0
55,DCA,LGA,214,0
104,BNA,IAH,657,0
61,ORD,DAY,240,0
130,SEA,LAX,954,0
102,ORD,LGA,733,0
60,ABQ,AMA,277,0
61,DTW,PIT,201,0
59,ORD,CVG,264,0
48,DCA,LGA,214,0
100,SEA,SMF,605,0
66,LIT,DFW,304,0
144,DEN,PDX,992,0
77,BNA,RDU,443,0
93,SLC,SFO,599,0
111,TPA,MSY,487,0
53,DFW,TUL,237,0
152,DFW,MCO,984,0
113,RDU,RSW,667,0
56,RIC,PIT,259,0
107,DTW,MSP,528,0
77,ORD,DTW,235,0
54,LGA,BOS,185,0
NA,JFK,PBI,1028,1
66,LAS,LAX,236,0
53,RAP,FSD,317,0
42,BHM,ATL,134,0
63,BUR,SMF,358,0
NA,PHX,STL,1262,0
54,MDW,DTW,229,0
76,ORD,DSM,299,0
252,ATL,SAN,1891,0
61,ORD,CMH,296,0
167,LAX,DFW,1235,0
115,ORD,EWR,719,0
92,ORD,ICT,588,0
55,DFW,IAH,224,0
106,SEA,SLC,689,0
119,SAN,DEN,853,0
63,PIT,EWR,319,0
89,BWI,CAE,438,0
44,SAN,LAX,109,0
50,BDL,PHL,196,0
246,MSP,LAX,1536,0
85,DEN,SLC,391,0
75,BHM,CLT,351,0
90,TOL,ATL,549,0
NA,ELP,DAL,562,1
50,BZN,SLC,347,0
92,MLB,ATL,443,0
81,IAD,CHS,441,0
92,TUL,ATL,674,0
97,BDL,IAD,326,0
56,ORF,BWI,159,0
30,BOS,PWM,95,0
91,EWR,CMH,462,0
82,LAX,SMF,373,0
140,SJC,DEN,948,0
65,DFW,HOU,247,0
130,SYR,ATL,793,0
38,LEX,TRI,162,0
228,ATL,PHX,1587,0
86,SLC,PHX,507,0
271,ORD,SJC,1829,0
67,TLH,MIA,403,0
83,BOS,ROC,343,0
107,STL,DCA,719,0
104,IAH,ATL,689,0
143,ORD,DEN,888,0
72,ORD,DSM,299,0
71,IAD,BOS,413,0
187,LAS,MSP,1300,0
64,SHV,BHM,418,0
89,PHX,SNA,338,0
100,ATL,DCA,547,0
51,CAE,ATL,191,0
79,ATL,RDU,356,0
74,EWR,RIC,278,0
151,TPA,DFW,929,0
55,LGA,SYR,198,0
306,IAD,LAX,2288,0
75,TYS,MEM,342,0
130,PBI,IAD,859,0
135,DFW,MSP,852,0
130,EWR,ATL,745,0
139,BWI,MCO,787,0
47,BWI,RDU,255,0
135,LAX,PDX,834,0
54,DFW,TUL,237,0
145,DCA,ORD,612,0
70,BDL,PHL,196,0
358,EWR,SFO,2565,0
142,EWR,ORD,719,0
78,CLT,BHM,351,0
128,DFW,CVG,812,0
17,SFO,OAK,11,0
50,DFW,AUS,190,0
63,JFK,SYR,209,0
62,BWI,GSO,278,0
141,PBI,PHL,951,0
134,TPA,BWI,842,0
178,MCO,EWR,938,0
63,PHX,SAN,304,0
124,TPA,IAD,810,0
107,HOU,ATL,696,0
76,LAX,SFO,337,0
54,ATL,CLT,227,0
212,DFW,PDX,1616,0
45,DTW,DAY,166,0
58,DTW,MDW,229,0
99,DEN,BZN,525,0
126,ORD,BOS,867,0
95,ATL,BWI,576,0
54,CLE,CVG,221,0
45,HOU,SAT,192,0
103,MEM,PIT,652,0
66,SYR,BOS,264,0
76,DCA,BOS,399,0
174,DFW,DTW,987,0
27,DEN,COS,72,0
120,MCI,DCA,950,0
230,SEA,DTW,1927,0
49,SEA,GEG,224,0
66,ELP,PHX,347,0
102,BHM,HOU,570,0
181,DEN,SFO,967,0
38,ISP,ALB,139,0
47,PIA,STL,137,0
108,DFW,DEN,641,0
65,GRR,DTW,120,0
293,ATL,SFO,2139,0
65,LAX,PHX,370,0
53,AUS,MAF,294,0
157,FLL,PHL,992,0
130,JAX,EWR,821,0
79,DTW,MSN,312,0
115,DEN,PHX,602,0
52,SAV,ATL,215,0
80,BOS,EWR,200,0
101,CAE,EWR,602,0
99,PHX,ONT,325,0
69,CLT,LEX,282,0
68,LIT,DFW,304,0
149,EWR,MCO,938,0
56,IAD,LGA,229,0
59,BNA,MEM,200,0
53,PHL,ALB,212,0
220,DFW,PDX,1616,0
44,GSP,ATL,153,0
57,OKC,DFW,175,0
74,CLT,DCA,331,0
103,ROC,ORD,528,0
48,IAD,ORF,157,0
62,BUR,SFO,326,0
117,BNA,PHL,675,0
60,ORF,EWR,284,0
111,MIA,ATL,595,0
185,MSP,LAS,1300,0
136,ATL,BOS,946,0
72,PHX,LAX,370,0
144,MIA,LGA,1097,0
125,GRR,MEM,591,0
180,DFW,LAS,1055,0
60,EWR,ROC,246,0
70,MCO,ATL,403,0
173,MIA,BOS,1258,0
195,SMF,MSP,1518,0
44,SAN,LAX,109,0
77,LAX,PHX,370,0
101,EWR,DTW,487,0
57,DAL,LBB,293,0
57,FSD,RAP,317,0
156,PHL,RSW,992,0
150,DEN,OAK,957,0
39,ILG,IAD,111,0
64,OAK,LAX,337,0
105,CLT,STL,575,0
58,MSY,IAH,305,0
87,ATL,MLB,443,0
109,ORD,EWR,719,0
121,PHX,DFW,868,0
98,ATL,CLE,554,0
132,MEM,MIA,860,0
73,LAX,PHX,370,0
89,PDX,SFO,550,0
86,BIL,DEN,455,0
66,IAD,LGA,229,0
32,TPA,MCO,80,0
54,BNA,STL,271,0
133,DEN,STL,770,0
45,OGG,LIH,202,0
106,BHM,DFW,597,0
84,BOS,RIC,474,0
82,LAS,ABQ,487,0
134,ORD,AUS,978,0
111,DTW,MEM,610,0
59,LGA,BOS,185,0
70,CMH,ATL,446,0
154,DEN,ATL,1199,0
144,TUL,PHX,935,0
101,IAH,STL,668,0
92,COS,DFW,592,0
163,EWR,MEM,946,0
67,BWI,EWR,169,0
149,MCO,DFW,984,0
128,STL,DEN,770,0
194,DEN,MCO,1545,0
208,IAH,LGA,1416,0
124,SAT,STL,786,0
43,MCI,ICT,186,0
151,DFW,MCO,984,0
98,PHL,BOS,280,0
140,SFO,DEN,967,0
52,CLT,AGS,140,0
47,MSP,MSN,228,0
227,ONT,ATL,1900,0
100,ORD,EWR,719,0
61,LGA,DCA,214,0
151,TPA,DFW,929,0
105,ATL,ORD,606,0
93,SLC,RAP,508,0
83,BOS,DCA,399,0
67,LAS,SLC,368,0
181,PHX,SEA,1107,0
42,ATL,GSP,153,0
100,DTW,ATL,594,0
206,LGB,ORD,1735,0
119,TPA,CVG,773,0
118,DFW,COS,592,0
106,TPA,MEM,656,0
81,ATL,JAN,341,0
65,TUS,SAN,367,0
54,HOU,MSY,303,0
106,ATL,ALB,852,0
147,MIA,STT,1107,0
90,ABQ,DFW,569,0
63,LAS,PHX,256,0
29,PBI,FLL,42,0
96,DFW,COS,592,0
240,ORD,DEN,888,0
95,DTW,BNA,457,0
149,ORD,TPA,1012,0
179,IAH,SAN,1303,0
NA,ORD,BOS,867,1
79,MLB,ATL,443,0
59,SAT,DFW,247,0
106,JAX,PIT,695,0
100,SLC,SFO,599,0
82,ROA,ATL,357,0
60,MSP,FAR,223,0
85,MEM,CMH,518,0
93,ATL,STL,483,0
69,SFO,LAX,337,0
67,DCA,BDL,313,0
105,BUF,ORD,473,0
72,ATL,MEM,332,0
75,MEM,ORD,491,0
45,MYR,CLT,156,0
65,PIT,LEX,289,0
100,CID,DEN,692,0
200,DFW,LAX,1235,0
45,ATL,BHM,134,0
115,RDU,SRQ,625,0
38,SBA,ONT,130,0
45,DFW,OKC,175,0
64,ATL,RDU,356,0
193,IAH,ONT,1334,0
56,RAP,DEN,301,0
75,CAE,IAD,401,0
161,PHL,TPA,920,0
132,DFW,ORD,802,0
NA,DTW,ATL,594,0
145,MSP,SLC,991,0
73,JAN,DFW,408,0
